"Gene_ID"	"Start"	"End"	"length"	"Gene_type"
"ENSG00000028137"	12167003	12209228	42225	"protein_coding"
"ENSG00000028203"	95217746	95302790	85044	"protein_coding"
"ENSG00000028277"	42086110	42196585	110475	"protein_coding"
"ENSG00000028310"	850291	892824	42533	"protein_coding"
"ENSG00000028528"	64094123	64146090	51967	"protein_coding"
"ENSG00000028839"	133952170	133990432	38262	"protein_coding"
"ENSG00000029153"	27332854	27425289	92435	"protein_coding"
"ENSG00000029363"	136256627	136289851	33224	"protein_coding"
"ENSG00000029364"	69398015	69462388	64373	"protein_coding"
"ENSG00000029534"	41653220	41896762	243542	"protein_coding"
"ENSG00000029559"	87799581	87812435	12854	"protein_coding"
"ENSG00000029639"	155257509	155314493	56984	"protein_coding"
"ENSG00000029725"	5282265	5385812	103547	"protein_coding"
"ENSG00000029993"	150980509	150990775	10266	"protein_coding"
"ENSG00000030066"	47778087	47848555	70468	"protein_coding"
"ENSG00000030110"	33572547	33580293	7746	"protein_coding"
"ENSG00000030304"	110668771	110801620	132849	"protein_coding"
"ENSG00000030419"	212999691	213152427	152736	"protein_coding"
"ENSG00000030582"	44345086	44353102	8016	"protein_coding"
"ENSG00000031003"	137937960	138051961	114001	"protein_coding"
"ENSG00000031081"	119294373	119420714	126341	"protein_coding"
"ENSG00000031691"	49463378	49493107	29729	"protein_coding"
"ENSG00000031698"	109213918	109238169	24251	"protein_coding"
"ENSG00000031823"	5916139	5978142	62003	"protein_coding"
"ENSG00000032219"	58298385	58373887	75502	"protein_coding"
"ENSG00000032389"	3188925	3377882	188957	"protein_coding"
"ENSG00000032444"	7534004	7561764	27760	"protein_coding"
"ENSG00000032742"	20567069	20691437	124368	"protein_coding"
"ENSG00000033011"	5033923	5087379	53456	"protein_coding"
"ENSG00000033030"	122471600	122501073	29473	"protein_coding"
"ENSG00000033050"	151212490	151227230	14740	"protein_coding"
"ENSG00000033100"	151232489	151238827	6338	"protein_coding"
"ENSG00000033122"	69568398	70151945	583547	"protein_coding"
"ENSG00000033170"	65410592	65744121	333529	"protein_coding"
"ENSG00000033178"	67612652	67701179	88527	"protein_coding"
"ENSG00000033327"	78215297	78418348	203051	"protein_coding"
"ENSG00000033627"	42458844	42522611	63767	"protein_coding"
"ENSG00000033800"	68054179	68198603	144424	"protein_coding"
"ENSG00000033867"	27372721	27484420	111699	"protein_coding"
"ENSG00000034053"	28884483	29118315	233832	"protein_coding"
"ENSG00000034152"	21284672	21315240	30568	"protein_coding"
"ENSG00000034239"	48710789	48735311	24522	"protein_coding"
"ENSG00000034510"	84905625	84906675	1050	"protein_coding"
"ENSG00000034533"	131013875	131027649	13774	"protein_coding"
"ENSG00000034677"	100257060	100336218	79158	"protein_coding"
"ENSG00000034693"	143450807	143490010	39203	"protein_coding"
"ENSG00000034713"	75566351	75577881	11530	"protein_coding"
"ENSG00000034971"	171635417	171652683	17266	"protein_coding"
"ENSG00000035115"	217730	266398	48668	"protein_coding"
"ENSG00000035141"	70295975	70302090	6115	"protein_coding"
"ENSG00000035403"	73995193	74121363	126170	"protein_coding"
"ENSG00000035499"	60596912	60700190	103278	"protein_coding"
"ENSG00000035664"	63907036	64072033	164997	"protein_coding"
"ENSG00000035681"	58583504	58659844	76340	"protein_coding"
"ENSG00000035687"	244408494	244452134	43640	"protein_coding"
"ENSG00000035720"	67558728	67607337	48609	"protein_coding"
"ENSG00000035862"	78852977	78925387	72410	"protein_coding"
"ENSG00000035928"	39287456	39366375	78919	"protein_coding"
"ENSG00000036054"	100261000	100325251	64251	"protein_coding"
"ENSG00000036257"	224470150	224585397	115247	"protein_coding"
"ENSG00000036448"	2045040	2165552	120512	"protein_coding"
"ENSG00000036473"	38352545	38421450	68905	"protein_coding"
"ENSG00000036530"	99684304	99727301	42997	"protein_coding"
"ENSG00000036549"	77562416	77683419	121003	"protein_coding"
"ENSG00000036565"	20144855	20183206	38351	"protein_coding"
"ENSG00000036672"	119355215	119381726	26511	"protein_coding"
"ENSG00000036828"	122183683	122291629	107946	"protein_coding"
"ENSG00000037042"	42659305	42667006	7701	"protein_coding"
"ENSG00000037241"	172958729	172969771	11042	"protein_coding"
"ENSG00000037280"	180601506	180649624	48118	"protein_coding"
"ENSG00000037474"	6599239	6633291	34052	"protein_coding"
"ENSG00000037637"	16246839	16352454	105615	"protein_coding"
"ENSG00000037749"	154038906	154220478	181572	"protein_coding"
"ENSG00000037757"	13764532	13774282	9750	"protein_coding"
"ENSG00000037897"	57768471	57772793	4322	"protein_coding"
"ENSG00000037965"	54009106	54012362	3256	"protein_coding"
"ENSG00000038002"	177430770	177442503	11733	"protein_coding"
"ENSG00000038210"	25233975	25279092	45117	"protein_coding"
"ENSG00000038219"	13568738	13627723	58985	"protein_coding"
"ENSG00000038274"	163503114	163519336	16222	"protein_coding"
"ENSG00000038295"	165873258	166103895	230637	"protein_coding"
"ENSG00000038358"	67873023	67884503	11480	"protein_coding"
"ENSG00000038382"	14143702	14532128	388426	"protein_coding"
"ENSG00000038427"	83471465	83582303	110838	"protein_coding"
"ENSG00000038532"	10944488	11182189	237701	"protein_coding"
"ENSG00000038945"	16107878	16567490	459612	"protein_coding"
"ENSG00000039068"	68737225	68835548	98323	"protein_coding"
"ENSG00000039123"	55307760	55425581	117821	"protein_coding"
"ENSG00000039139"	13690331	13944543	254212	"protein_coding"
"ENSG00000039319"	80408013	80479350	71337	"protein_coding"
"ENSG00000039523"	67518418	67546788	28370	"protein_coding"
"ENSG00000039537"	41142234	41261438	119204	"protein_coding"
"ENSG00000039560"	34656237	34832627	176390	"protein_coding"
"ENSG00000039600"	157625679	157671480	45801	"protein_coding"
"ENSG00000039650"	49859882	49878351	18469	"protein_coding"
"ENSG00000039987"	12751702	12758458	6756	"protein_coding"
"ENSG00000040199"	71637835	71724701	86866	"protein_coding"
"ENSG00000040275"	169583634	169604778	21144	"protein_coding"
"ENSG00000040341"	73420369	73747708	327339	"protein_coding"
"ENSG00000040487"	19312326	19329300	16974	"protein_coding"
"ENSG00000040531"	3636468	3661542	25074	"protein_coding"
"ENSG00000040608"	20241415	20283246	41831	"protein_coding"
"ENSG00000040633"	7235028	7239722	4694	"protein_coding"
"ENSG00000040731"	24487100	24644978	157878	"protein_coding"
"ENSG00000040933"	98444854	98594390	149536	"protein_coding"
"ENSG00000041353"	54717860	54895516	177656	"protein_coding"
"ENSG00000041357"	78540405	78552419	12014	"protein_coding"
"ENSG00000041515"	108596152	109208007	611855	"protein_coding"
"ENSG00000041802"	194640788	194672477	31689	"protein_coding"
"ENSG00000041880"	51942345	51948867	6522	"protein_coding"
"ENSG00000041982"	115019578	115118257	98679	"protein_coding"
"ENSG00000041988"	6624866	6635586	10720	"protein_coding"
"ENSG00000042062"	50586108	50691528	105420	"protein_coding"
"ENSG00000042088"	89954939	90044768	89829	"protein_coding"
"ENSG00000042286"	70098223	70132934	34711	"protein_coding"
"ENSG00000042304"	227610090	227648606	38516	"protein_coding"
"ENSG00000042317"	88384924	88470350	85426	"protein_coding"
"ENSG00000042429"	93784227	93814963	30736	"protein_coding"
"ENSG00000042445"	85342088	85354620	12532	"protein_coding"
"ENSG00000042493"	85394748	85418432	23684	"protein_coding"
"ENSG00000042753"	46838136	46850992	12856	"protein_coding"
"ENSG00000042781"	215622894	216423396	800502	"protein_coding"
"ENSG00000042813"	49850421	50121329	270908	"protein_coding"
"ENSG00000042832"	132866958	133134903	267945	"protein_coding"
"ENSG00000042980"	24294040	24359018	64978	"protein_coding"
"ENSG00000043039"	129375940	129452279	76339	"protein_coding"
"ENSG00000043093"	182938074	182985953	47879	"protein_coding"
"ENSG00000043143"	134524312	134583230	58918	"protein_coding"
"ENSG00000043355"	99981772	99986773	5001	"protein_coding"
"ENSG00000043462"	170246237	170298227	51990	"protein_coding"
"ENSG00000043514"	39838110	39883511	45401	"protein_coding"
"ENSG00000043591"	114044056	114046908	2852	"protein_coding"
"ENSG00000044012"	42153421	42155824	2403	"protein_coding"
"ENSG00000044090"	43037617	43053945	16328	"protein_coding"
"ENSG00000044115"	138610967	138935034	324067	"protein_coding"
"ENSG00000044446"	18892300	18984598	92298	"protein_coding"
"ENSG00000044459"	17134982	17503923	368941	"protein_coding"
"ENSG00000044524"	89107524	89482134	374610	"protein_coding"
"ENSG00000044574"	125234853	125241330	6477	"protein_coding"
"ENSG00000046604"	31498043	31549008	50965	"protein_coding"
"ENSG00000046647"	14008279	14029893	21614	"protein_coding"
"ENSG00000046651"	13734745	13769353	34608	"protein_coding"
"ENSG00000046653"	13771031	13938638	167607	"protein_coding"
"ENSG00000046774"	142202345	142205290	2945	"protein_coding"
"ENSG00000046889"	67952118	68237030	284912	"protein_coding"
"ENSG00000047056"	1049538	1132384	82846	"protein_coding"
"ENSG00000047188"	113513683	113595285	81602	"protein_coding"
"ENSG00000047230"	16588003	16712936	124933	"protein_coding"
"ENSG00000047249"	53715557	53843558	128001	"protein_coding"
"ENSG00000047315"	56977722	57031168	53446	"protein_coding"
"ENSG00000047346"	52581317	52709817	128500	"protein_coding"
"ENSG00000047365"	35948221	36244509	296288	"protein_coding"
"ENSG00000047410"	186311652	186375693	64041	"protein_coding"
"ENSG00000047457"	149162410	149222055	59645	"protein_coding"
"ENSG00000047578"	27550133	27780369	230236	"protein_coding"
"ENSG00000047579"	15522801	15663058	140257	"protein_coding"
"ENSG00000047597"	37685756	37732130	46374	"protein_coding"
"ENSG00000047617"	5531869	5946232	414363	"protein_coding"
"ENSG00000047621"	4487728	4538508	50780	"protein_coding"
"ENSG00000047634"	17737449	17754988	17539	"protein_coding"
"ENSG00000047644"	10015562	10144478	128916	"protein_coding"
"ENSG00000047648"	11137543	11665701	528158	"protein_coding"
"ENSG00000047662"	17629306	17781512	152206	"protein_coding"
"ENSG00000047849"	47850690	48089272	238582	"protein_coding"
"ENSG00000047932"	117560269	117602542	42273	"protein_coding"
"ENSG00000047936"	117288300	117425855	137555	"protein_coding"
"ENSG00000048028"	113797874	113875570	77696	"protein_coding"
"ENSG00000048052"	18086949	19002416	915467	"protein_coding"
"ENSG00000048140"	176647387	176659054	11667	"protein_coding"
"ENSG00000048162"	176383938	176388975	5037	"protein_coding"
"ENSG00000048342"	15469865	15601557	131692	"protein_coding"
"ENSG00000048392"	102204502	102239118	34616	"protein_coding"
"ENSG00000048405"	127346790	127431924	85134	"protein_coding"
"ENSG00000048462"	11965107	11968068	2961	"protein_coding"
"ENSG00000048471"	11976737	12574289	597552	"protein_coding"
"ENSG00000048540"	16548373	16610594	62221	"protein_coding"
"ENSG00000048544"	42206801	42217865	11064	"protein_coding"
"ENSG00000048545"	42155406	42180056	24650	"protein_coding"
"ENSG00000048649"	77659996	77821017	161021	"protein_coding"
"ENSG00000048707"	12230030	12512047	282017	"protein_coding"
"ENSG00000048740"	10798397	11336675	538278	"protein_coding"
"ENSG00000048828"	93451722	93566107	114385	"protein_coding"
"ENSG00000048991"	135531455	135725270	193815	"protein_coding"
"ENSG00000049089"	40300487	40317813	17326	"protein_coding"
"ENSG00000049130"	88492793	88580851	88058	"protein_coding"
"ENSG00000049167"	60873831	60945073	71242	"protein_coding"
"ENSG00000049192"	65148736	65481920	333184	"protein_coding"
"ENSG00000049239"	9234775	9271337	36562	"protein_coding"
"ENSG00000049245"	7771269	7781432	10163	"protein_coding"
"ENSG00000049246"	7784320	7845177	60857	"protein_coding"
"ENSG00000049247"	7843083	7853512	10429	"protein_coding"
"ENSG00000049249"	7915894	7943165	27271	"protein_coding"
"ENSG00000049283"	50532543	50543750	11207	"protein_coding"
"ENSG00000049323"	32946972	33399509	452537	"protein_coding"
"ENSG00000049449"	32090904	32105755	14851	"protein_coding"
"ENSG00000049540"	74027789	74069907	42118	"protein_coding"
"ENSG00000049541"	74231499	74254458	22959	"protein_coding"
"ENSG00000049618"	156776020	157210779	434759	"protein_coding"
"ENSG00000049656"	1317744	1345099	27355	"protein_coding"
"ENSG00000049759"	58044367	58401540	357173	"protein_coding"
"ENSG00000049768"	49250436	49264826	14390	"protein_coding"
"ENSG00000049769"	49269843	49301461	31618	"protein_coding"
"ENSG00000049860"	74640023	74722647	82624	"protein_coding"
"ENSG00000049883"	72320367	72368395	48028	"protein_coding"
"ENSG00000050030"	74732856	74925485	192629	"protein_coding"
"ENSG00000050130"	59484443	59505410	20967	"protein_coding"
"ENSG00000050165"	11963106	12009769	46663	"protein_coding"
"ENSG00000050327"	144355288	144380632	25344	"protein_coding"
"ENSG00000050344"	26152240	26187125	34885	"protein_coding"
"ENSG00000050393"	13786557	13814568	28011	"protein_coding"
"ENSG00000050405"	50175788	50283546	107758	"protein_coding"
"ENSG00000050426"	51047962	51060424	12462	"protein_coding"
"ENSG00000050438"	51391317	51515763	124446	"protein_coding"
"ENSG00000050555"	131009082	131094473	85391	"protein_coding"
"ENSG00000050628"	70852353	71047808	195455	"protein_coding"
"ENSG00000050730"	121131408	121227466	96058	"protein_coding"
"ENSG00000050748"	180233143	180292099	58956	"protein_coding"
"ENSG00000050767"	178237618	178590555	352937	"protein_coding"
"ENSG00000050820"	75228187	75268053	39866	"protein_coding"
"ENSG00000051009"	6211335	6234711	23376	"protein_coding"
"ENSG00000051108"	56932048	56944863	12815	"protein_coding"
"ENSG00000051128"	18929201	18941261	12060	"protein_coding"
"ENSG00000051180"	40694774	40732339	37565	"protein_coding"
"ENSG00000051341"	121431427	121546641	115214	"protein_coding"
"ENSG00000051382"	138652699	138834938	182239	"protein_coding"
"ENSG00000051523"	88643283	88651152	7869	"protein_coding"
"ENSG00000051596"	175917873	176034680	116807	"protein_coding"
"ENSG00000051620"	138403531	138422197	18666	"protein_coding"
"ENSG00000051825"	123152320	123244014	91694	"protein_coding"
"ENSG00000052126"	19129752	19376400	246648	"protein_coding"
"ENSG00000052344"	31131433	31135762	4329	"protein_coding"
"ENSG00000052723"	114769479	114780685	11206	"protein_coding"
"ENSG00000052749"	97356358	97426076	69718	"protein_coding"
"ENSG00000052795"	158769138	158908049	138911	"protein_coding"
"ENSG00000052802"	165327623	165343160	15537	"protein_coding"
"ENSG00000052841"	43358932	43494933	136001	"protein_coding"
"ENSG00000052850"	44260440	44310166	49726	"protein_coding"
"ENSG00000053108"	133196455	133612564	416109	"protein_coding"
"ENSG00000053254"	89124871	89619149	494278	"protein_coding"
"ENSG00000053328"	110245928	110358272	112344	"protein_coding"
"ENSG00000053371"	19303965	19312146	8181	"protein_coding"
"ENSG00000053372"	19251539	19260128	8589	"protein_coding"
"ENSG00000053438"	37521206	37523693	2487	"protein_coding"
"ENSG00000053501"	17215346	17219829	4483	"protein_coding"
"ENSG00000053524"	183178043	183428778	250735	"protein_coding"
"ENSG00000053702"	2825348	2835544	10196	"protein_coding"
"ENSG00000053747"	23689443	23956222	266779	"protein_coding"
"ENSG00000053770"	57268909	57298742	29833	"protein_coding"
"ENSG00000053900"	25377213	25418498	41285	"protein_coding"
"ENSG00000053918"	2444684	2849110	404426	"protein_coding"
"ENSG00000054116"	36136570	36156053	19483	"protein_coding"
"ENSG00000054118"	36224416	36305357	80941	"protein_coding"
"ENSG00000054148"	136848724	136851027	2303	"protein_coding"
"ENSG00000054179"	137048098	137054045	5947	"protein_coding"
"ENSG00000054219"	159803355	159904749	101394	"protein_coding"
"ENSG00000054267"	235131634	235328219	196585	"protein_coding"
"ENSG00000054277"	241590102	241677376	87274	"protein_coding"
"ENSG00000054282"	243256034	243500092	244058	"protein_coding"
"ENSG00000054356"	219289623	219309648	20025	"protein_coding"
"ENSG00000054392"	210328252	210676296	348044	"protein_coding"
"ENSG00000054523"	10210805	10381603	170798	"protein_coding"
"ENSG00000054598"	1609972	1613897	3925	"protein_coding"
"ENSG00000054611"	46762617	47175699	413082	"protein_coding"
"ENSG00000054654"	63852983	64226433	373450	"protein_coding"
"ENSG00000054690"	67533301	67589612	56311	"protein_coding"
"ENSG00000054793"	51596514	51768634	172120	"protein_coding"
"ENSG00000054796"	57329759	57343994	14235	"protein_coding"
"ENSG00000054803"	55997440	56005472	8032	"protein_coding"
"ENSG00000054938"	74696429	74731385	34956	"protein_coding"
"ENSG00000054965"	73400487	73598189	197702	"protein_coding"
"ENSG00000054967"	73376264	73397474	21210	"protein_coding"
"ENSG00000054983"	87837820	87993665	155845	"protein_coding"
"ENSG00000055044"	202265716	202303666	37950	"protein_coding"
"ENSG00000055070"	16352575	16398145	45570	"protein_coding"
"ENSG00000055118"	150944961	150978315	33354	"protein_coding"
"ENSG00000055130"	148697914	148801036	103122	"protein_coding"
"ENSG00000055147"	153990128	154038936	48808	"protein_coding"
"ENSG00000055163"	157266079	157395595	129516	"protein_coding"
"ENSG00000055208"	149218641	149411613	192972	"protein_coding"
"ENSG00000055211"	149566294	149591748	25454	"protein_coding"
"ENSG00000055332"	37099210	37157065	57855	"protein_coding"
"ENSG00000055483"	78787381	78841441	54060	"protein_coding"
"ENSG00000055609"	152134922	152436005	301083	"protein_coding"
"ENSG00000055732"	85018082	85048499	30417	"protein_coding"
"ENSG00000055813"	56184123	56386173	202050	"protein_coding"
"ENSG00000055917"	20248691	20352234	103543	"protein_coding"
"ENSG00000055950"	100969458	100987515	18057	"protein_coding"
"ENSG00000055955"	52812975	52831479	18504	"protein_coding"
"ENSG00000055957"	52777592	52792068	14476	"protein_coding"
"ENSG00000056050"	169729465	169757953	28488	"protein_coding"
"ENSG00000056097"	32354350	32444761	90411	"protein_coding"
"ENSG00000056277"	130202711	130268899	66188	"protein_coding"
